BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,MinOfFieldPeriodID,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,LayYear,SexEstimate,BodyMass
4289,5298.344103,5321,J,25.6,,16/06/2009,2397,92,4740,60,OFL,28/02/2015,2008,1,14.9
4290,5922.044772,5322,SA,26.3,,16/06/2009,2397,92,4740,60,ABX,06/08/2009,2008,1,15.8
4291,7882.253856,5269,A,25.2,,28/06/2009,2404,92,4786,135,BrM,04/09/2010,2008,1,15.2
4292,5963.607143,1886,A,25.0,,28/06/2009,2404,92,4785,134,BrM,16/02/2010,2002,1,15.4
4293,4348.414764,5323,OFL,23.8,,28/06/2009,2404,92,4786,135,OFL,01/02/2013,2008,0,13.9
4294,4322.682528,5324,OFL,24.7,,28/06/2009,2404,92,4786,135,ABX,05/02/2013,2008,0,14.8
4294,4322.682528,5324,OFL,24.7,,28/06/2009,2404,92,4791,154,BrF,05/02/2013,2008,0,14.8
4295,3891.219707,5000,A,25.8,,30/06/2009,2405,92,4793,157,BrM,21/01/2015,2006,1,15.8
4297,3519.434669,5168,A,24.2,,08/07/2009,2406,92,4750,74,BrF,07/09/2010,2007,0,14.8
4299,4590.415996,4887,A,26.4,,08/07/2009,2406,92,4751,75,BrM,23/08/2010,2006,1,16.0
4300,2673.749291,4936,A,24.1,,08/07/2009,2407,92,4812,477,H,06/12/2011,2006,0,14.8
4301,4108.754999,5325,OFL,26.3,,30/06/2009,2405,92,4793,157,OFL,21/02/2010,2009,1,15.1
4302,3798.022472,5326,OFL,24.2,,01/07/2009,2408,92,4766,96,OFL,08/08/2010,2009,0,13.2
4303,5303.916501,5327,OFL,25.8,,02/07/2009,2409,92,4698,3,H,06/09/2010,2009,1,15.9
4304,4218.510324,5118,A,25.0,,01/07/2009,2408,92,4766,96,H,19/01/2015,2006,1,16.5
4305,5757.437764,3444,A,25.0,,02/07/2009,2409,92,4775,112,BrF,07/09/2010,2004,0,15.9
4306,2606.719292,4888,A,25.9,,08/07/2009,2406,92,4752,76,BrM,25/07/2011,2006,1,17.5
4306,2606.719292,4888,A,25.9,,08/07/2009,2406,92,4753,77,BrM,25/07/2011,2006,1,17.5
4308,2538.2191,1577,A,26.0,,13/07/2009,2453,92,4743,63,BrM,01/07/2013,2000,1,16.9
4311,2101.109077,2963,A,24.8,,23/07/2009,2454,92,4759,86,H,29/07/2010,2003,0,16.8
4312,1655.53579,5332,OFL,24.8,,13/07/2009,2453,92,4702,8,OFL,13/08/2009,2009,0,13.1
4313,2799.384665,5147,A,24.6,,12/07/2009,2445,92,4815,490,BrF,28/08/2010,2007,0,14.8
4314,2623.42045,3085,A,23.9,,13/07/2009,2453,92,4710,20,BrF,01/03/2015,2004,0,15.3
4315,5156.373219,5160,A,24.1,,12/07/2009,2455,92,4696,1,BrF,26/08/2012,2007,0,14.3
4316,6065.060779,4863,A,23.6,,12/07/2009,2445,92,4708,15,BrF,06/09/2010,2006,0,13.0
4319,6707.893153,5335,SA,27.1,,13/07/2009,2453,92,4731,48,ABX,23/05/2013,2008,1,16.1
4320,6064.781838,4939,A,26.3,,11/07/2009,2444,92,4702,8,BrM,19/08/2010,2006,1,16.1
4321,564.3255588,453,A,26.3,,14/07/2009,2456,92,4746,69,BrM,17/02/2010,1992,1,16.1
4323,5037.202504,1801,A,25.5,,12/08/2009,2508,92,4788,138,BrM,17/08/2013,2002,1,15.9
4326,2600.140868,3451,A,24.6,,12/08/2009,2508,92,4788,138,BrF,21/01/2015,2005,0,15.0
4330,442.6048155,1669,A,25.4,,29/07/2009,2492,92,4745,68,H,20/01/2015,2001,0,16.9
4330,483.0634281,1669,A,25.4,,29/07/2009,2492,92,4745,68,H,20/01/2015,2001,0,16.9
4331,1498.65167,1553,A,26.0,,29/07/2009,2492,92,4732,50,BrM,23/02/2010,1999,1,15.5
4331,6478.875099,1553,A,26.0,,29/07/2009,2492,92,4732,50,BrM,23/02/2010,1999,1,15.5
4333,2058.88894,1580,A,24.7,,11/08/2009,2509,92,4772,109,BrF,19/01/2015,2000,0,16.0
4335,31.00622325,1708,A,25.7,,12/08/2009,2504,92,4767,98,BrM,18/01/2015,2001,1,15.8
4337,815.0204599,5167,A,27.0,,28/07/2009,2491,92,4814,481,BrM,25/02/2012,2007,1,17.1
4346,2834.407885,1881,A,25.5,,08/08/2009,2500,92,4747,70,BrM,24/01/2015,2003,1,16.1
4347,1081.637566,5123,A,24.1,,01/08/2009,2495,92,4743,63,H,07/09/2012,2007,0,16.8
4348,4179.276154,5169,A,26.7,,02/08/2009,2510,92,4781,126,BrM,24/08/2010,2007,1,15.9
4348,4281.775062,5169,A,26.7,,02/08/2009,2510,92,4781,126,BrM,24/08/2010,2007,1,15.9
4353,4375.466153,3093,A,27.1,,26/07/2009,2478,92,4725,40,BrM,28/05/2013,2004,1,17.2
4354,20180.02439,5224,A,23.7,,26/07/2009,2478,92,4716,26,BrF,05/09/2013,2008,0,14.1
4356,1685.956833,1757,A,24.6,,20/08/2009,2523,92,4738,58,BrF,07/09/2010,2001,0,14.8
4358,10087.00378,5254,A,25.7,,20/08/2009,2523,92,4803,177,BrM,06/02/2013,2008,1,16.7
4464,3477.648939,5447,FL,26.7,,08/07/2009,2407,92,4775,112,H,01/09/2014,2009,1,15.0
4512,10050.81269,1886,A,24.7,,16/02/2010,3307,103,5567,134,BrM,16/02/2010,2002,1,16.2
4513,7123.394606,4866,A,26.3,,15/02/2010,3308,103,5569,137,BrM,04/02/2013,2005,1,16.0
4514,9081.316274,3574,A,22.9,,15/02/2010,3308,103,5569,137,BrF,26/01/2015,2005,0,13.0
4532,3836.401328,1708,A,25.8,,01/03/2010,3363,103,5549,98,BrM,18/01/2015,2001,1,15.5
4533,2853.854317,5326,SA,24.2,,01/03/2010,3363,103,5549,98,U,08/08/2010,2009,0,13.0
4534,9152.654056,4861,A,25.3,,23/02/2010,3359,103,5576,159,BrF,25/02/2015,2006,0,14.2
4536,6195.851777,5324,A,24.8,,23/02/2010,3374,103,5573,154,BrF,05/02/2013,2008,0,16.0
4537,8499.590571,3606,A,23.9,,24/02/2010,3375,103,5551,100,BrF,06/08/2013,2005,0,15.0
4539,10592.95584,4885,A,24.4,,19/02/2010,3377,103,5574,155,BrF,21/01/2015,2006,0,15.5
4540,7689.19241,5325,SA,25.9,,21/02/2010,3378,103,5575,157,ABX,21/02/2010,2009,1,14.0
4541,7820.550774,5116,A,25.8,,23/02/2010,3374,103,5576,159,BrM,18/04/2013,2006,1,16.0
4562,3816.350183,3608,A,24.5,,12/07/2010,3406,104,4991,50,BrF,17/09/2014,2005,0,15.4
4564,2575.770485,3519,A,26.8,,06/07/2010,3409,104,4967,12,BrM,31/08/2010,2005,1,16.3
4564,6310.278364,3519,A,26.8,,06/07/2010,3409,104,4967,12,BrM,31/08/2010,2005,1,16.3
4565,3038.251865,3085,A,23.6,,04/07/2010,3413,104,4972,20,BrF,01/03/2015,2004,0,15.2
4565,3963.187477,3085,A,23.6,,04/07/2010,3413,104,4972,20,BrF,01/03/2015,2004,0,15.2
4566,3244.469553,4939,A,25.6,,04/07/2010,3413,104,4964,8,BrM,19/08/2010,2006,1,16.0
4567,1792.783594,1852,A,24.7,,10/07/2010,3411,104,4976,26,BrF,04/08/2014,2003,0,14.5
4567,4121.659049,1852,A,24.7,,10/07/2010,3411,104,4976,26,BrF,04/08/2014,2003,0,14.5
4567,5866.299584,1852,A,24.7,,10/07/2010,3411,104,4976,26,BrF,04/08/2014,2003,0,14.5
4568,10205.20437,5220,A,25.7,,10/07/2010,3411,104,4983,36,BrM,16/07/2011,2008,1,17.0
4569,6702.534801,2988,A,25.9,,06/07/2010,3409,104,4969,14,BrM,06/09/2010,2004,1,16.4
4578,2750.216282,4887,A,26.4,,16/07/2010,3420,104,5010,75,BrM,23/08/2010,2006,1,17.2
4578,3969.638356,4887,A,26.4,,16/07/2010,3420,104,5010,75,BrM,23/08/2010,2006,1,17.2
4588,6131.05261,1698,A,27.0,,21/07/2010,3448,104,4992,51,BrM,26/08/2010,2001,1,17.7
4589,9901.29935,3596,A,24.3,,22/07/2010,3449,104,5038,125,BrF,21/02/2015,2005,0,
4593,6887.720102,5237,A,26.4,,23/07/2010,3447,104,4991,50,BrM,10/09/2012,2008,1,16.7
4598,6661.19356,5262,A,27.3,,25/07/2010,3450,104,5068,479,BrM,08/09/2010,2008,1,17.2
4598,6796.958009,5262,A,27.3,,25/07/2010,3450,104,5068,479,BrM,08/09/2010,2008,1,17.2
4600,5274.615416,4892,A,26.0,,28/07/2010,3452,104,5059,173,BrM,28/09/2013,2006,1,16.5
4604,3214.737463,3606,A,24.4,,03/08/2010,3477,104,5027,100,BrF,06/08/2013,2005,0,16.9
4607,1822.945046,5315,A,24.9,,06/08/2010,3478,104,5009,74,H,07/12/2011,2009,0,16.4
4607,4926.474319,5315,A,24.9,,06/08/2010,3478,104,5009,74,H,07/12/2011,2009,0,16.4
4607,5816.088511,5315,A,24.9,,06/08/2010,3478,104,5009,74,H,07/12/2011,2009,0,16.4
4610,2359.968623,5323,A,23.9,,14/08/2010,3479,104,5040,127,BrF,01/02/2013,2008,0,16.1
4613,4898.955104,5220,A,25.7,,08/08/2010,3480,104,4983,36,BrM,16/07/2011,2008,1,17.1
4614,3767.547575,5326,A,24.1,,08/08/2010,3480,104,5024,96,AB,08/08/2010,2009,0,14.2
4614,4601.138183,5326,A,24.1,,08/08/2010,3480,104,5024,96,AB,08/08/2010,2009,0,14.2
4616,821.7958675,1824,A,24.5,,08/08/2010,3481,104,4983,36,BrF,17/02/2015,2003,0,14.1
4616,2390.499975,1824,A,24.5,,08/08/2010,3481,104,4983,36,BrF,17/02/2015,2003,0,14.1
4616,2667.16263,1824,A,24.5,,08/08/2010,3481,104,4983,36,BrF,17/02/2015,2003,0,14.1
4624,19223.76199,1494,A,24.5,,28/08/2010,3486,104,5047,140,BrM,22/01/2015,1999,1,
4650,10916.96589,1607,A,24.9,,31/08/2010,3502,104,4968,13,BrM,26/02/2015,2001,1,16.8
4686,12314.56458,3093,A,26.9,,28/06/2011,3527,105,5105,40,BrM,28/05/2013,2004,1,
4692,5824.711556,1438,A,23.9,,06/07/2011,3531,105,5141,98,BrF,18/01/2015,1999,0,14.3
4696,14212.43845,5254,A,25.8,,06/07/2011,3531,105,5173,177,BrM,06/02/2013,2008,1,17.1
4753,8820.016448,4854,A,26.2,,17/07/2011,3555,105,5177,478,BrM,07/02/2013,2006,1,16.6
4767,6772.378799,5226,A,24.0,,29/07/2011,3571,105,5168,167,BrM,17/02/2015,2008,1,14.3
4770,18372.94478,4919,A,22.8,,29/07/2011,3576,105,5168,167,BrF,27/01/2012,2006,0,14.3
4794,5013.66594,5323,A,24.2,,19/08/2011,3609,105,5155,127,BrF,01/02/2013,2008,0,14.2
4795,5409.623894,5173,A,24.4,,30/08/2011,3617,105,5157,129,H,24/02/2015,2007,0,14.9
4797,3218.003782,1042,A,,,30/08/2011,3617,105,5119,63,BrF,25/08/2014,1996,0,17.2
4798,2323.781495,5123,A,,,30/08/2011,3617,105,5119,63,H,07/09/2012,2007,0,18.6
4798,2997.509178,5123,A,,,30/08/2011,3617,105,5119,63,H,07/09/2012,2007,0,18.6
4811,4680.932273,5224,A,23.3,,04/09/2011,3631,105,5122,70,BrF,05/09/2013,2008,0,15.2
4821,100.9082512,1605,A,23.9,,08/09/2011,3637,105,5080,8,BrF,24/02/2015,2000,0,14.5
4832,7286.479428,5116,A,26.2,,06/09/2011,3635,105,5081,159,BrM,18/04/2013,2006,1,16.8
4832,8054.994084,5116,A,26.2,,06/09/2011,3635,105,5081,159,BrM,18/04/2013,2006,1,16.8
4884,20.39119041,3085,A,23.4,,17/09/2011,3679,105,5096,20,BrF,01/03/2015,2004,0,15.1
4889,404.7449308,1729,A,25.8,,17/09/2011,3679,105,5096,20,BrM,01/03/2015,2001,1,16.1
4889,1107.881841,1729,A,25.8,,17/09/2011,3679,105,5096,20,BrM,01/03/2015,2001,1,16.1
5191,23404.59097,5164,A,24.8,,06/02/2012,4125,112,5683,24,BrF,13/09/2012,2007,0,14.0
5198,8240.04631,5319,A,24.6,,08/02/2012,4126,112,5714,69,BrF,24/01/2015,2008,0,14.5
5198,12000.10614,5319,A,24.6,,08/02/2012,4126,112,5714,69,BrF,24/01/2015,2008,0,14.5
5208,4943.448236,1864,A,25.6,,13/02/2012,4132,112,5690,34,BrF,23/09/2013,2003,0,14.5
5278,24971.22071,4890,A,25.1,,06/06/2012,4206,116,5309,39,BrM,27/02/2015,2006,1,16.1
5289,2563.707215,5235,A,24.7,,11/06/2012,4232,116,5327,16,BrM,17/01/2015,2008,1,15.7
5318,392.8584712,5267,A,24.6,,16/06/2012,4207,116,5359,2,BrF,24/02/2015,2007,0,14.5
5327,9971.740141,4883,A,23.2,,21/06/2012,4220,116,5294,177,BrF,04/09/2013,2006,0,14.8
5336,7978.673675,5123,A,24.4,,27/06/2012,4224,116,5340,63,H,07/09/2012,2007,0,14.8
5341,12134.3649,3608,A,24.3,,29/06/2012,4199,116,5307,50,BrF,17/09/2014,2005,0,14.9
5341,18474.99076,3608,A,24.3,,29/06/2012,4199,116,5307,50,BrF,17/09/2014,2005,0,14.9
5342,8351.57053,5237,A,26.4,,29/06/2012,4226,116,5307,50,BrM,10/09/2012,2008,1,16.2
5356,2547.328713,4861,A,24.1,,07/07/2012,4235,116,5305,159,BrF,25/02/2015,2006,0,15.4
5356,6394.037859,4861,A,24.1,,07/07/2012,4235,116,5305,159,BrF,25/02/2015,2006,0,15.4
5356,7615.162059,4861,A,24.1,,07/07/2012,4235,116,5305,159,BrF,25/02/2015,2006,0,15.4
5366,917.1734246,5267,A,24.1,,09/09/2012,4336,116,5359,2,BrF,24/02/2015,2007,0,15.7
5376,2570.614571,3608,A,24.4,,14/09/2012,4356,116,5307,50,BrF,17/09/2014,2005,0,16.0
5379,5032.595199,4904,A,24.9,,16/09/2012,4381,116,5360,88,BrF,25/01/2015,2006,0,15.9
5385,12145.48923,5173,A,24.3,,17/09/2012,4382,116,5363,129,H,24/02/2015,2007,0,13.5
5386,19886.5843,1678,A,23.2,,17/09/2012,4382,116,5363,129,BrF,29/06/2013,2002,0,13.8
5388,11285.04133,4892,A,25.6,,18/09/2012,4342,116,5628,173,BrM,28/09/2013,2006,1,17.9
5392,5955.676377,5235,A,24.8,,18/09/2012,4357,116,5327,16,BrM,17/01/2015,2008,1,16.8
5405,4557.214712,3595,A,23.6,,24/09/2012,4360,116,5612,90,H,18/01/2015,2005,0,15.1
5407,17769.98634,4861,A,24.3,,25/09/2012,4345,116,5305,159,BrF,25/02/2015,2006,0,15.8
5624,1525.0059,5447,A,25.1,,18/07/2013,4741,122,6176,82,BrM,01/09/2014,2009,1,15.0
5659,7579.55687,3486,A,26.2,,06/08/2013,4772,122,6117,116,BrM,26/01/2015,2005,1,17.5
5659,10684.09672,3486,A,26.2,,06/08/2013,4772,122,6117,116,BrM,26/01/2015,2005,1,17.5
5679,1796.075257,5267,A,24.4,,17/08/2013,4797,122,6152,2,BrF,24/02/2015,2007,0,14.0
5679,3943.067275,5267,A,24.4,,17/08/2013,4797,122,6152,2,BrF,24/02/2015,2007,0,14.0
5758,3600.269222,5235,A,24.8,,01/08/2013,4779,122,6111,16,BrM,17/01/2015,2008,1,15.0
5765,27036.71054,5173,A,24.6,,01/02/2014,5264,124,6537,129,BrF,24/02/2015,2007,0,13.7
5889,10219.51537,3486,A,26.5,,25/06/2014,9272,125,6728,116,BrM,26/01/2015,2005,1,17.2
5916,3938.724725,3574,A,23.8,,28/06/2014,9282,125,6727,137,BrF,26/01/2015,2005,0,14.2
5933,6120.080443,4917,A,24.6,,03/07/2014,9291,125,6697,71,BrF,23/02/2015,2006,0,14.9
5950,17750.84077,5128,A,23.9,,09/07/2014,9305,125,6695,101,BrF,17/02/2015,2007,0,16.0
5992,3185.478281,5319,A,24.1,,30/07/2014,9358,125,6661,63,H,24/01/2015,2008,0,15.1
5992,3469.479595,5319,A,24.1,,30/07/2014,9358,125,6661,63,H,24/01/2015,2008,0,15.1
6025,3378.067811,3608,A,25.0,,28/08/2014,9427,125,6673,50,BrF,17/09/2014,2005,0,
6090,5173.011742,5128,A,23.8,,23/09/2014,9459,125,6695,101,BrF,17/02/2015,2007,0,15.2
6092,6130.300715,3486,A,26.3,,23/09/2014,9459,125,6728,116,BrM,26/01/2015,2005,1,17.5
3955,2929.474511,1187,A,26.8,,13/07/2008,2158,87,4499,5,BrM,05/09/2010,1996,1,15.5
3956,7093.098554,1750,A,26.1,,13/07/2008,2158,87,4495,1,BrM,03/02/2015,2002,1,16.8
3957,4705.612519,1729,A,26.3,,14/07/2008,2159,87,4509,20,BrM,01/03/2015,2001,1,15.5
3958,4511.680422,911,A,26.8,,16/07/2008,2161,87,4498,4,BrM,08/09/2010,1994,1,16.8
3961,2941.957988,4829,A,25.4,,16/07/2008,2161,87,4497,3,BrM,14/02/2010,2006,1,16.7
3962,2227.015909,4897,A,26.3,,16/07/2008,2161,87,4513,25,BrM,14/02/2010,2006,1,16.5
3963,2696.064567,3093,A,26.7,,16/07/2008,2161,87,4523,40,BrM,28/05/2013,2004,1,16
3964,3399.716369,3449,A,24.1,,16/07/2008,2161,87,4513,25,BrF,12/09/2009,2005,0,14.4
3965,3790.175845,3462,A,24.7,,16/07/2008,2161,87,4523,40,BrF,18/01/2015,2005,0,14.5
3966,1636.354849,1532,A,24.8,,16/07/2008,2161,87,4498,4,BrF,08/09/2010,1999,0,13.5
3967,4769.34332,1826,A,24.7,,16/07/2008,2161,87,4502,9,BrF,21/01/2015,2003,0,15.9
3971,6578.241201,2966,A,25.4,,18/07/2008,2165,87,4512,24,BrM,03/02/2015,2004,1,15.9
3973,7005.233697,3616,A,23.6,,18/07/2008,2165,87,4610,407,ABX,31/08/2010,2005,0,13.3
3974,4863.458486,1031,A,26.5,,18/07/2008,2165,87,4549,74,BrM,09/03/2010,1996,1,17.8
3975,2531.295495,1510,A,24,,18/07/2008,2165,87,4512,24,BrF,07/01/2009,1999,0,13.5
3976,2346.738278,3569,A,24.1,,18/07/2008,2165,87,4610,407,BrF,13/08/2010,2005,0,12.9
3977,3175.959297,1763,A,23.7,,18/07/2008,2165,87,4497,3,BrF,26/09/2013,2002,0,14.5
3978,6797.638596,3456,A,26.3,,18/07/2008,2165,87,4610,407,BrM,21/02/2015,2004,1,16.5
3979,2184.926428,4890,A,25.1,,18/07/2008,2165,87,4512,24,ABX,27/02/2015,2006,1,16.2
3980,4914.041324,4917,A,24.7,,18/07/2008,2165,87,4618,-3,FLOAT,23/02/2015,2006,0,14.5
3981,432.6381409,5073,A,24.2,,18/07/2008,2165,87,4514,26,ABX,30/12/2008,2006,0,14
3982,1475.016969,5074,SA,23.8,,18/07/2008,2165,87,4622,-3,FLOAT,18/07/2008,2007,0,13.5
3983,4983.553427,5147,SA,24.5,,18/07/2008,2165,87,4518,32,ABX,28/08/2010,2007,0,14.2
3984,3981.762034,4887,A,26.1,,22/07/2008,2168,87,4576,112,H,23/08/2010,2006,1,17.5
3985,1809.127234,1731,A,25.3,,22/07/2008,2168,87,4576,112,BrM,25/07/2013,2002,1,16
3987,2555.236221,4875,A,23.9,,22/07/2008,2168,87,4516,28,ABX,19/08/2009,2006,0,14.7
3994,2672.57219,1491,A,24.3,,23/07/2008,2170,87,4558,85,BrF,23/08/2010,1999,0,15.2
3995,1544.827457,1790,A,24.8,,23/07/2008,2170,87,4576,112,BrF,02/09/2008,2002,0,15.2
3996,906.5869596,1754,A,26.7,,23/07/2008,2170,87,4555,81,BrM,25/08/2008,2001,1,17.4
3997,3537.965599,1895,A,24.6,,23/07/2008,2170,87,4555,81,BrF,26/02/2010,2003,0,14.8
3997,5104.346491,1895,A,24.6,,23/07/2008,2170,87,4555,81,BrF,26/02/2010,2003,0,14.8
4000,2758.688554,1196,A,26.6,,14/01/2009,2261,90,4128,88,BrM,04/09/2009,1996,1,17.2
4003,4346.469388,1412,A,25.7,,16/01/2009,2264,90,4152,129,BrM,02/08/2010,1998,1,17
4004,2847.285478,3491,A,23.8,,16/01/2009,2262,90,4149,126,H,01/09/2014,2005,0,14.9
4005,2810.112298,5169,SA,26.3,,16/01/2009,2263,90,4149,126,ABX,24/08/2010,2007,1,16.9
4008,2912.814094,1356,A,26.2,,12/01/2009,2259,90,4123,82,BrM,03/09/2009,1997,1,17.2
4013,2856.565331,1678,A,22.8,,16/01/2009,2264,90,4152,129,BrF,29/06/2013,2002,0,16
4013,9776.814297,1678,A,22.8,,16/01/2009,2264,90,4152,129,BrF,29/06/2013,2002,0,16
4014,5019.513463,5173,A,24.4,,17/01/2009,2269,90,4152,129,ABX,24/02/2015,2007,0,15
4017,5597.116651,1819,A,26.1,,11/01/2009,2270,90,4120,79,ABX,26/06/2012,2003,1,16.8
4018,5946.854631,4936,A,23.1,,11/01/2009,2271,90,4181,477,H,06/12/2011,2006,0,15.9
4018,10481.37824,4936,A,23.1,,11/01/2009,2271,90,4181,477,H,06/12/2011,2006,0,15.9
4021,3418.433316,5268,A,24,,09/01/2009,2273,90,4173,179,BrF,07/09/2010,2007,0,14.5
4022,31645.0973,1731,A,24.9,,11/01/2009,2270,90,4143,112,BrM,25/07/2013,2002,1,16.5
4023,8407.553483,5265,SA,24.1,,08/01/2009,2274,90,4143,112,ABX,18/02/2010,2008,0,14.6
4024,10637.73608,4890,A,25.6,,08/01/2009,2274,90,4079,24,ABX,27/02/2015,2006,1,15.5
4024,10637.73608,4890,A,25.6,,08/01/2009,2274,90,4089,39,BrM,27/02/2015,2006,1,15.5
4025,7633.926748,4887,A,26.2,,08/01/2009,2274,90,4143,112,ABX,23/08/2010,2006,1,16.3
4027,1858.942874,1031,A,26,,07/01/2009,2276,90,4116,74,BrM,09/03/2010,1996,1,17.6
4030,12656.79775,1415,A,24.1,,07/01/2009,2276,90,4089,39,BrF,25/01/2013,1998,0,14.7
4031,3176.17997,2989,A,24.3,,07/01/2009,2276,90,4117,75,BrF,15/06/2012,2004,0,15.9
4034,795.5296556,1763,A,23.6,,04/01/2009,2277,90,4063,3,BrF,26/09/2013,2002,0,14.5
4035,2879.585443,3093,A,26.6,,04/01/2009,2277,90,4090,40,BrM,28/05/2013,2004,1,17.5
4036,2948.503533,2960,A,25.5,,04/01/2009,2277,90,4062,2,BrM,24/02/2015,2003,1,16.1
4037,6030.664124,2984,A,23.2,,04/01/2009,2277,90,4062,2,TBRF,04/01/2009,2003,0,14.5
4039,6357.992211,3590,A,23.7,,04/01/2009,2278,90,4177,478,BrF,02/09/2010,2005,0,15
4040,3568.08058,3086,A,24,,04/01/2009,2277,90,4063,3,H,21/01/2015,2004,0,16.2
4041,1688.603199,1187,A,27.1,,04/01/2009,2278,90,4065,5,BrM,05/09/2010,1996,1,15.9
4043,32671.31677,5160,SA,24.2,,03/01/2009,2279,90,4061,1,BrF,26/08/2012,2007,0,14.7
4044,3953.71982,1750,A,25.9,,03/01/2009,2279,90,4061,1,BrM,03/02/2015,2002,1,17.1
4045,7177.568852,1740,A,25.1,,03/01/2009,2279,90,4065,5,BrF,24/01/2009,2001,0,15.2
4047,4755.332563,5147,A,24.3,,03/01/2009,2279,90,7024,490,BrF,28/08/2010,2007,0,14.2
4049,3194.709681,4854,A,26,,03/01/2009,2279,90,4177,478,BrM,07/02/2013,2006,1,16.8
4050,4799.175853,4934,A,26.5,,19/01/2009,2280,90,4106,61,BrM,18/07/2012,2006,1,17.6
4052,3057.576646,4805,A,26.2,,20/01/2009,2281,90,4180,479,BrM,11/02/2009,2006,1,16.5
4053,2268.620618,3453,A,23.9,,20/01/2009,2281,90,4105,60,BrF,22/09/2012,2004,0,17
4054,2280.593533,1523,A,26.3,,19/01/2009,2280,90,4103,58,BrM,31/01/2013,1999,1,17.5
4055,5050.557369,4938,A,25,,20/01/2009,2282,90,4178,474,BrF,12/02/2009,2006,0,14.8
4056,8052.829714,5262,J,26.7,,21/01/2009,2283,90,4109,66,ABX,08/09/2010,2008,1,18
4057,1646.563404,1744,A,25.1,,21/01/2009,2283,90,4105,60,BrM,02/09/2010,2001,1,15.5
4058,1702.308525,1783,A,,,21/01/2009,2284,90,4182,472,BrM,15/03/2010,2003,1,
4059,6647.219838,5169,SA,26.4,,21/01/2009,2284,90,4149,126,ABX,24/08/2010,2007,1,17
4060,3058.753876,1577,A,25.9,,22/01/2009,2285,90,4108,63,BrM,01/07/2013,2000,1,16.2
4060,12621.55923,1577,A,25.9,,22/01/2009,2285,90,4108,63,BrM,01/07/2013,2000,1,16.2
4063,2921.972121,5237,SA,26.3,,23/01/2009,2286,90,4096,48,ABX,10/09/2012,2008,1,17
4064,2887.234486,4896,A,24.8,,23/01/2009,2287,90,4096,48,BrF,23/01/2015,2006,0,16.3
4065,3677.110699,1752,A,25.2,,23/01/2009,2287,90,4095,47,BrM,30/08/2010,2002,1,16.1
4066,8319.607263,5235,SA,24.7,,24/01/2009,2288,90,4111,68,ABX,17/01/2015,2008,1,14.8
4068,1460.714686,5144,A,25.9,,25/01/2009,2289,90,4114,71,BrM,11/06/2013,2007,1,17.5
4068,3717.064787,5144,A,25.9,,25/01/2009,2289,90,4114,71,BrM,11/06/2013,2007,1,17.5
4069,3760.695736,4917,A,24.3,,25/01/2009,2290,90,4114,71,BrF,23/02/2015,2006,0,14.8
4070,3312.703126,5224,SA,23.4,,25/01/2009,2289,90,4114,71,ABX,05/09/2013,2008,0,14.5
4071,2836.671674,5155,A,24.9,,25/01/2009,2290,90,4098,51,ABX,05/09/2010,2007,0,15.8
4072,867.5286971,869,A,24.8,,25/01/2009,2289,90,4112,69,BrF,18/02/2010,1995,0,18
4073,2760.788227,1782,A,24.1,,27/01/2009,2291,90,4113,70,BrF,25/08/2010,2002,0,15.7
4074,3920.148045,4860,A,26.5,,27/01/2009,2291,90,4179,480,BrM,10/02/2015,2006,1,16.8
4075,4947.232654,3618,A,25.3,,27/01/2009,2292,90,4083,28,BrM,01/09/2010,2004,1,15.5
4076,4622.071788,4972,A,25.5,,29/01/2009,2293,90,4110,67,BrM,06/09/2014,2006,1,16.5
4077,4233.259534,5072,A,25.8,,29/01/2009,2294,90,4084,30,BrM,14/02/2015,2007,1,16.9
4080,3272.747472,1501,A,24.3,,03/02/2009,2296,90,4083,28,BrF,10/08/2009,1998,0,15
4081,3204.84224,1543,A,25.4,,03/02/2009,2297,90,4091,42,BrM,14/09/2009,1999,1,16.1
4082,1855.086976,1752,A,25,,04/02/2009,2298,90,4095,47,BrM,30/08/2010,2002,1,16.2
4082,7415.102863,1752,A,25,,04/02/2009,2298,90,4095,47,BrM,30/08/2010,2002,1,16.2
4083,4086.276455,3612,A,25.8,,04/02/2009,2299,90,4074,16,BrM,17/02/2010,2005,1,16.5
4084,3542.603036,1753,A,24.2,,04/02/2009,2299,90,4074,16,BrF,18/07/2011,2002,0,15
4084,5016.30721,1753,A,24.2,,04/02/2009,2299,90,4074,16,BrF,18/07/2011,2002,0,15
4086,2517.651715,5167,A,26.6,,05/02/2009,2300,90,4183,481,BrM,25/02/2012,2007,1,17.1
4087,2598.005286,5071,A,26.6,,05/02/2009,2300,90,4064,4,AB,26/08/2010,2007,1,15.9
4090,2639.147507,1605,A,23.9,,07/02/2009,2301,90,4067,8,BrF,24/02/2015,2000,0,15.5
4091,2890.559607,5071,A,26.7,,09/02/2009,2302,90,4064,4,AB,26/08/2010,2007,1,15.6
4092,3331.078734,4863,A,23.3,,09/02/2009,2302,90,4073,15,BrF,06/09/2010,2006,0,14.3
4095,2436.194706,1708,A,25.4,,10/02/2009,2303,90,4134,98,BrM,18/01/2015,2001,1,15.9
